experiment_id,sector_id,subasset_id,algorithm,profile,horizon,holding_sessions,stock_or_etf_track,status,failure_reason,market_backtest_run,holdout_contaminated,provisional_finalist,winner,net_cagr,max_drawdown,sharpe,sortino,calmar,es95_loss,net_excess_return_mean,net_excess_return_block_ci,win_rate,payoff_ratio,median_return,worst_decile,rank_ic,benchmark_beat_rate,mean_exposure,peak_exposure,turnover,empty_selection_day_fraction,cost_2x_return,cost_4x_return,independent_events,raw_signals,deduped_events,data_missing_rejections,pit_qualify_rate,delisted_coverage,history_coverage,year
finance__C_trend_pullback__conservative__mid,finance,,C_trend_pullback,conservative,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2019
finance__C_trend_pullback__conservative__mid,finance,,C_trend_pullback,conservative,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2020
finance__C_trend_pullback__conservative__mid,finance,,C_trend_pullback,conservative,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2021
finance__C_trend_pullback__conservative__mid,finance,,C_trend_pullback,conservative,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2022
finance__C_trend_pullback__conservative__mid,finance,,C_trend_pullback,conservative,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2023
finance__C_trend_pullback__conservative__mid,finance,,C_trend_pullback,conservative,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2024
finance__C_trend_pullback__conservative__mid,finance,,C_trend_pullback,conservative,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2025
finance__C_trend_pullback__conservative__mid,finance,,C_trend_pullback,conservative,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2026
finance__C_trend_pullback__conservative__long,finance,,C_trend_pullback,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2010
finance__C_trend_pullback__conservative__long,finance,,C_trend_pullback,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2011
finance__C_trend_pullback__conservative__long,finance,,C_trend_pullback,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2012
finance__C_trend_pullback__conservative__long,finance,,C_trend_pullback,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2013
finance__C_trend_pullback__conservative__long,finance,,C_trend_pullback,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2014
finance__C_trend_pullback__conservative__long,finance,,C_trend_pullback,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2015
finance__C_trend_pullback__conservative__long,finance,,C_trend_pullback,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2016
finance__C_trend_pullback__conservative__long,finance,,C_trend_pullback,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2017
finance__C_trend_pullback__conservative__long,finance,,C_trend_pullback,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2018
finance__C_trend_pullback__conservative__long,finance,,C_trend_pullback,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2019
finance__C_trend_pullback__conservative__long,finance,,C_trend_pullback,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2020
finance__C_trend_pullback__conservative__long,finance,,C_trend_pullback,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2021
finance__C_trend_pullback__conservative__long,finance,,C_trend_pullback,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2022
finance__C_trend_pullback__conservative__long,finance,,C_trend_pullback,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2023
finance__C_trend_pullback__conservative__long,finance,,C_trend_pullback,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2024
finance__C_trend_pullback__conservative__long,finance,,C_trend_pullback,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2025
finance__C_trend_pullback__conservative__long,finance,,C_trend_pullback,conservative,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2026
finance__C_trend_pullback__balanced__short,finance,,C_trend_pullback,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2010
finance__C_trend_pullback__balanced__short,finance,,C_trend_pullback,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2011
finance__C_trend_pullback__balanced__short,finance,,C_trend_pullback,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2012
finance__C_trend_pullback__balanced__short,finance,,C_trend_pullback,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2013
finance__C_trend_pullback__balanced__short,finance,,C_trend_pullback,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2014
finance__C_trend_pullback__balanced__short,finance,,C_trend_pullback,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2015
finance__C_trend_pullback__balanced__short,finance,,C_trend_pullback,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2016
finance__C_trend_pullback__balanced__short,finance,,C_trend_pullback,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2017
finance__C_trend_pullback__balanced__short,finance,,C_trend_pullback,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2018
finance__C_trend_pullback__balanced__short,finance,,C_trend_pullback,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2019
finance__C_trend_pullback__balanced__short,finance,,C_trend_pullback,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2020
finance__C_trend_pullback__balanced__short,finance,,C_trend_pullback,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2021
finance__C_trend_pullback__balanced__short,finance,,C_trend_pullback,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2022
finance__C_trend_pullback__balanced__short,finance,,C_trend_pullback,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2023
finance__C_trend_pullback__balanced__short,finance,,C_trend_pullback,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2024
finance__C_trend_pullback__balanced__short,finance,,C_trend_pullback,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2025
finance__C_trend_pullback__balanced__short,finance,,C_trend_pullback,balanced,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2026
finance__C_trend_pullback__balanced__mid,finance,,C_trend_pullback,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2010
finance__C_trend_pullback__balanced__mid,finance,,C_trend_pullback,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2011
finance__C_trend_pullback__balanced__mid,finance,,C_trend_pullback,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2012
finance__C_trend_pullback__balanced__mid,finance,,C_trend_pullback,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2013
finance__C_trend_pullback__balanced__mid,finance,,C_trend_pullback,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2014
finance__C_trend_pullback__balanced__mid,finance,,C_trend_pullback,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2015
finance__C_trend_pullback__balanced__mid,finance,,C_trend_pullback,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2016
finance__C_trend_pullback__balanced__mid,finance,,C_trend_pullback,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2017
finance__C_trend_pullback__balanced__mid,finance,,C_trend_pullback,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2018
finance__C_trend_pullback__balanced__mid,finance,,C_trend_pullback,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2019
finance__C_trend_pullback__balanced__mid,finance,,C_trend_pullback,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2020
finance__C_trend_pullback__balanced__mid,finance,,C_trend_pullback,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2021
finance__C_trend_pullback__balanced__mid,finance,,C_trend_pullback,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2022
finance__C_trend_pullback__balanced__mid,finance,,C_trend_pullback,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2023
finance__C_trend_pullback__balanced__mid,finance,,C_trend_pullback,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2024
finance__C_trend_pullback__balanced__mid,finance,,C_trend_pullback,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2025
finance__C_trend_pullback__balanced__mid,finance,,C_trend_pullback,balanced,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2026
finance__C_trend_pullback__balanced__long,finance,,C_trend_pullback,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2010
finance__C_trend_pullback__balanced__long,finance,,C_trend_pullback,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2011
finance__C_trend_pullback__balanced__long,finance,,C_trend_pullback,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2012
finance__C_trend_pullback__balanced__long,finance,,C_trend_pullback,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2013
finance__C_trend_pullback__balanced__long,finance,,C_trend_pullback,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2014
finance__C_trend_pullback__balanced__long,finance,,C_trend_pullback,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2015
finance__C_trend_pullback__balanced__long,finance,,C_trend_pullback,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2016
finance__C_trend_pullback__balanced__long,finance,,C_trend_pullback,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2017
finance__C_trend_pullback__balanced__long,finance,,C_trend_pullback,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2018
finance__C_trend_pullback__balanced__long,finance,,C_trend_pullback,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2019
finance__C_trend_pullback__balanced__long,finance,,C_trend_pullback,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2020
finance__C_trend_pullback__balanced__long,finance,,C_trend_pullback,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2021
finance__C_trend_pullback__balanced__long,finance,,C_trend_pullback,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2022
finance__C_trend_pullback__balanced__long,finance,,C_trend_pullback,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2023
finance__C_trend_pullback__balanced__long,finance,,C_trend_pullback,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2024
finance__C_trend_pullback__balanced__long,finance,,C_trend_pullback,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2025
finance__C_trend_pullback__balanced__long,finance,,C_trend_pullback,balanced,long,63,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2026
finance__C_trend_pullback__aggressive__short,finance,,C_trend_pullback,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2010
finance__C_trend_pullback__aggressive__short,finance,,C_trend_pullback,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2011
finance__C_trend_pullback__aggressive__short,finance,,C_trend_pullback,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2012
finance__C_trend_pullback__aggressive__short,finance,,C_trend_pullback,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2013
finance__C_trend_pullback__aggressive__short,finance,,C_trend_pullback,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2014
finance__C_trend_pullback__aggressive__short,finance,,C_trend_pullback,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2015
finance__C_trend_pullback__aggressive__short,finance,,C_trend_pullback,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2016
finance__C_trend_pullback__aggressive__short,finance,,C_trend_pullback,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2017
finance__C_trend_pullback__aggressive__short,finance,,C_trend_pullback,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2018
finance__C_trend_pullback__aggressive__short,finance,,C_trend_pullback,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2019
finance__C_trend_pullback__aggressive__short,finance,,C_trend_pullback,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2020
finance__C_trend_pullback__aggressive__short,finance,,C_trend_pullback,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2021
finance__C_trend_pullback__aggressive__short,finance,,C_trend_pullback,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2022
finance__C_trend_pullback__aggressive__short,finance,,C_trend_pullback,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2023
finance__C_trend_pullback__aggressive__short,finance,,C_trend_pullback,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2024
finance__C_trend_pullback__aggressive__short,finance,,C_trend_pullback,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2025
finance__C_trend_pullback__aggressive__short,finance,,C_trend_pullback,aggressive,short,5,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2026
finance__C_trend_pullback__aggressive__mid,finance,,C_trend_pullback,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2010
finance__C_trend_pullback__aggressive__mid,finance,,C_trend_pullback,aggressive,mid,20,stock,DATA_INSUFFICIENT,"No licensed point-in-time US daily tape, delist file, corporate-action journal, or historical venue/industry vintages were verified in this environment.",False,,False,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,2011
